run_id,phase,model,combo_id,version,repeat_idx,array_size,sram_kb,interface_bandwidth,dataflow,ifmap_offset,filter_offset,ofmap_offset,rng_seed,wall_seconds,returncode,status,timed_out,total_cycles,total_cycles_incl_prefetch,num_layers_reported,topology_file,config_path,output_dir,log_path,numpy_version,hostname,python_version,cpu_model,timestamp
googlenet__grid_a64_s256_user__vanilla__rep2,main_grid,googlenet,grid_a64_s256_user,vanilla,2,64,256,USER,ws,0,10000000,20000000,40,200.798,0,ok,False,7896220,9133515,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a64_s256_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a64_s256_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a64_s256_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T05:57:17.173124+00:00
googlenet__grid_a64_s256_user__optimized__rep2,main_grid,googlenet,grid_a64_s256_user,optimized,2,64,256,USER,ws,0,10000000,20000000,40,129.252,0,ok,False,7896220,9133515,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a64_s256_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a64_s256_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a64_s256_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T05:59:26.644233+00:00
googlenet__grid_a64_s256_user__vanilla__rep3,main_grid,googlenet,grid_a64_s256_user,vanilla,3,64,256,USER,ws,0,10000000,20000000,40,202.878,0,ok,False,7896220,9133515,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a64_s256_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__grid_a64_s256_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__grid_a64_s256_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:02:49.705569+00:00
googlenet__grid_a64_s256_user__optimized__rep3,main_grid,googlenet,grid_a64_s256_user,optimized,3,64,256,USER,ws,0,10000000,20000000,40,129.086,0,ok,False,7896220,9133515,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__grid_a64_s256_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__grid_a64_s256_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__grid_a64_s256_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:04:59.010053+00:00
googlenet__ctrl_offset_shift__vanilla__rep1,main_grid,googlenet,ctrl_offset_shift,vanilla,1,32,64,CALC,ws,5000000,15000000,25000000,40,249.316,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_offset_shift__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__ctrl_offset_shift__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__ctrl_offset_shift__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:09:08.546870+00:00
googlenet__ctrl_offset_shift__optimized__rep1,main_grid,googlenet,ctrl_offset_shift,optimized,1,32,64,CALC,ws,5000000,15000000,25000000,40,147.938,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_offset_shift__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__ctrl_offset_shift__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__ctrl_offset_shift__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:11:36.723144+00:00
googlenet__ctrl_offset_shift__vanilla__rep2,main_grid,googlenet,ctrl_offset_shift,vanilla,2,32,64,CALC,ws,5000000,15000000,25000000,40,245.141,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_offset_shift__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__ctrl_offset_shift__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__ctrl_offset_shift__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:15:42.103825+00:00
googlenet__ctrl_offset_shift__optimized__rep2,main_grid,googlenet,ctrl_offset_shift,optimized,2,32,64,CALC,ws,5000000,15000000,25000000,40,149.033,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_offset_shift__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__ctrl_offset_shift__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__ctrl_offset_shift__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:18:11.374645+00:00
googlenet__ctrl_offset_shift__vanilla__rep3,main_grid,googlenet,ctrl_offset_shift,vanilla,3,32,64,CALC,ws,5000000,15000000,25000000,40,244.288,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_offset_shift__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__ctrl_offset_shift__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__ctrl_offset_shift__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:22:15.904923+00:00
googlenet__ctrl_offset_shift__optimized__rep3,main_grid,googlenet,ctrl_offset_shift,optimized,3,32,64,CALC,ws,5000000,15000000,25000000,40,149.717,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_offset_shift__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__ctrl_offset_shift__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__ctrl_offset_shift__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:24:45.860336+00:00
googlenet__ctrl_seed_alt__vanilla__rep1,main_grid,googlenet,ctrl_seed_alt,vanilla,1,32,64,CALC,ws,0,10000000,20000000,777,242.299,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_seed_alt__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__ctrl_seed_alt__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__ctrl_seed_alt__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:28:48.401141+00:00
googlenet__ctrl_seed_alt__optimized__rep1,main_grid,googlenet,ctrl_seed_alt,optimized,1,32,64,CALC,ws,0,10000000,20000000,777,146.508,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_seed_alt__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__ctrl_seed_alt__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__ctrl_seed_alt__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:31:15.067453+00:00
googlenet__ctrl_seed_alt__vanilla__rep2,main_grid,googlenet,ctrl_seed_alt,vanilla,2,32,64,CALC,ws,0,10000000,20000000,777,241.298,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_seed_alt__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__ctrl_seed_alt__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__ctrl_seed_alt__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:35:16.589779+00:00
googlenet__ctrl_seed_alt__optimized__rep2,main_grid,googlenet,ctrl_seed_alt,optimized,2,32,64,CALC,ws,0,10000000,20000000,777,147.937,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_seed_alt__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__ctrl_seed_alt__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__ctrl_seed_alt__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:37:44.690038+00:00
googlenet__ctrl_seed_alt__vanilla__rep3,main_grid,googlenet,ctrl_seed_alt,vanilla,3,32,64,CALC,ws,0,10000000,20000000,777,247.391,0,ok,False,1987921,2214019,58,/data/grizos/SCALE-Sim/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_seed_alt__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/googlenet__ctrl_seed_alt__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/googlenet__ctrl_seed_alt__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:41:52.303312+00:00
googlenet__ctrl_seed_alt__optimized__rep3,main_grid,googlenet,ctrl_seed_alt,optimized,3,32,64,CALC,ws,0,10000000,20000000,777,150.131,0,ok,False,1987921,2214019,58,/data/grizos/Scale-Sim-SPM/topologies/conv_nets/Googlenet.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/googlenet__ctrl_seed_alt__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/googlenet__ctrl_seed_alt__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/googlenet__ctrl_seed_alt__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:44:22.659221+00:00
vit_b__anchor__vanilla__rep1,main_grid,vit_b,anchor,vanilla,1,32,64,CALC,ws,0,10000000,20000000,40,199.998,0,ok,False,1420995,1441745,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__anchor__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__anchor__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__anchor__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:47:42.881049+00:00
vit_b__anchor__optimized__rep1,main_grid,vit_b,anchor,optimized,1,32,64,CALC,ws,0,10000000,20000000,40,111.755,0,ok,False,1420995,1441745,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__anchor__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__anchor__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__anchor__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:49:34.807657+00:00
vit_b__anchor__vanilla__rep2,main_grid,vit_b,anchor,vanilla,2,32,64,CALC,ws,0,10000000,20000000,40,200.854,0,ok,False,1420995,1441745,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__anchor__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__anchor__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__anchor__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:52:55.833954+00:00
vit_b__anchor__optimized__rep2,main_grid,vit_b,anchor,optimized,2,32,64,CALC,ws,0,10000000,20000000,40,112.259,0,ok,False,1420995,1441745,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__anchor__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__anchor__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__anchor__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:54:48.264477+00:00
vit_b__anchor__vanilla__rep3,main_grid,vit_b,anchor,vanilla,3,32,64,CALC,ws,0,10000000,20000000,40,203.159,0,ok,False,1420995,1441745,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__anchor__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__anchor__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__anchor__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T06:58:11.594689+00:00
vit_b__anchor__optimized__rep3,main_grid,vit_b,anchor,optimized,3,32,64,CALC,ws,0,10000000,20000000,40,110.758,0,ok,False,1420995,1441745,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__anchor__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__anchor__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__anchor__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:00:02.527116+00:00
vit_b__grid_a16_s16_calc__vanilla__rep1,main_grid,vit_b,grid_a16_s16_calc,vanilla,1,16,16,CALC,ws,0,10000000,20000000,40,868.297,0,ok,False,4743195,4749174,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s16_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s16_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:14:30.996863+00:00
vit_b__grid_a16_s16_calc__optimized__rep1,main_grid,vit_b,grid_a16_s16_calc,optimized,1,16,16,CALC,ws,0,10000000,20000000,40,271.349,0,ok,False,4743195,4749174,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s16_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s16_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:19:02.688006+00:00
vit_b__grid_a16_s16_calc__vanilla__rep2,main_grid,vit_b,grid_a16_s16_calc,vanilla,2,16,16,CALC,ws,0,10000000,20000000,40,852.102,0,ok,False,4743195,4749174,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s16_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s16_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:33:15.131999+00:00
vit_b__grid_a16_s16_calc__optimized__rep2,main_grid,vit_b,grid_a16_s16_calc,optimized,2,16,16,CALC,ws,0,10000000,20000000,40,274.928,0,ok,False,4743195,4749174,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s16_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s16_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:37:50.389694+00:00
vit_b__grid_a16_s16_calc__vanilla__rep3,main_grid,vit_b,grid_a16_s16_calc,vanilla,3,16,16,CALC,ws,0,10000000,20000000,40,865.554,0,ok,False,4743195,4749174,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s16_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s16_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:52:16.177917+00:00
vit_b__grid_a16_s16_calc__optimized__rep3,main_grid,vit_b,grid_a16_s16_calc,optimized,3,16,16,CALC,ws,0,10000000,20000000,40,276.147,0,ok,False,4743195,4749174,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_calc__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s16_calc__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s16_calc__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T07:56:52.598030+00:00
vit_b__grid_a16_s16_user__vanilla__rep1,main_grid,vit_b,grid_a16_s16_user,vanilla,1,16,16,USER,ws,0,10000000,20000000,40,5400.068,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_user__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s16_user__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s16_user__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T09:26:52.995810+00:00
vit_b__grid_a16_s16_user__optimized__rep1,main_grid,vit_b,grid_a16_s16_user,optimized,1,16,16,USER,ws,0,10000000,20000000,40,714.324,0,ok,False,107406107,107415307,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_user__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s16_user__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s16_user__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T09:38:47.368568+00:00
vit_b__grid_a16_s16_user__vanilla__rep2,main_grid,vit_b,grid_a16_s16_user,vanilla,2,16,16,USER,ws,0,10000000,20000000,40,5400.082,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_user__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s16_user__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s16_user__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T11:08:49.345045+00:00
vit_b__grid_a16_s16_user__optimized__rep2,main_grid,vit_b,grid_a16_s16_user,optimized,2,16,16,USER,ws,0,10000000,20000000,40,703.772,0,ok,False,107406107,107415307,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_user__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s16_user__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s16_user__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T11:20:33.164222+00:00
vit_b__grid_a16_s16_user__vanilla__rep3,main_grid,vit_b,grid_a16_s16_user,vanilla,3,16,16,USER,ws,0,10000000,20000000,40,5400.064,,timeout,True,,,,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_user__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s16_user__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s16_user__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T12:50:35.154392+00:00
vit_b__grid_a16_s16_user__optimized__rep3,main_grid,vit_b,grid_a16_s16_user,optimized,3,16,16,USER,ws,0,10000000,20000000,40,716.506,0,ok,False,107406107,107415307,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s16_user__optimized__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s16_user__optimized__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s16_user__optimized__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T13:02:31.706940+00:00
vit_b__grid_a16_s256_calc__vanilla__rep1,main_grid,vit_b,grid_a16_s256_calc,vanilla,1,16,256,CALC,ws,0,10000000,20000000,40,565.067,0,ok,False,4743195,4832694,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s256_calc__vanilla__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s256_calc__vanilla__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s256_calc__vanilla__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T13:11:58.558266+00:00
vit_b__grid_a16_s256_calc__optimized__rep1,main_grid,vit_b,grid_a16_s256_calc,optimized,1,16,256,CALC,ws,0,10000000,20000000,40,272.798,0,ok,False,4743195,4832694,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s256_calc__optimized__rep1.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s256_calc__optimized__rep1,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s256_calc__optimized__rep1.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T13:16:31.601104+00:00
vit_b__grid_a16_s256_calc__vanilla__rep2,main_grid,vit_b,grid_a16_s256_calc,vanilla,2,16,256,CALC,ws,0,10000000,20000000,40,562.689,0,ok,False,4743195,4832694,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s256_calc__vanilla__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s256_calc__vanilla__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s256_calc__vanilla__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T13:25:54.531211+00:00
vit_b__grid_a16_s256_calc__optimized__rep2,main_grid,vit_b,grid_a16_s256_calc,optimized,2,16,256,CALC,ws,0,10000000,20000000,40,270.871,0,ok,False,4743195,4832694,5,/data/grizos/Scale-Sim-SPM/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s256_calc__optimized__rep2.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/optimized/vit_b__grid_a16_s256_calc__optimized__rep2,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/optimized/vit_b__grid_a16_s256_calc__optimized__rep2.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T13:30:25.730647+00:00
vit_b__grid_a16_s256_calc__vanilla__rep3,main_grid,vit_b,grid_a16_s256_calc,vanilla,3,16,256,CALC,ws,0,10000000,20000000,40,551.62,0,ok,False,4743195,4832694,5,/data/grizos/SCALE-Sim/topologies/ispass25_models/vit_b.csv,/data/grizos/Scale-Sim-SPM/benchmarks/results/cfgs/vit_b__grid_a16_s256_calc__vanilla__rep3.cfg,/data/grizos/Scale-Sim-SPM/benchmarks/results/runs/vanilla/vit_b__grid_a16_s256_calc__vanilla__rep3,/data/grizos/Scale-Sim-SPM/benchmarks/results/logs/vanilla/vit_b__grid_a16_s256_calc__vanilla__rep3.log,1.24.4,wil,3.8.10,x86_64,2026-09-20T13:39:37.610665+00:00
